Table 9. Augmented Human Development Index (excluding the income dimension),,,,,,,,,,,,,,,,,,,,,,,,
AHDI*,1870,1880,1890,1900,1913,1925,1929,1933,1938,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020
Latin America and the Caribbean,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, South",0.021,0.021,0.022,0.027,0.023,0.031,0.036,0.042,0.048,0.121,0.144,0.162,0.172,0.193,0.192,0.215,0.264,0.450,0.520,0.610,0.655,0.691,0.666,0.785
Kuwait,0.014,0.012,0.012,0.017,0.019,0.024,0.034,0.037,0.040,0.094,0.105,0.121,0.173,0.193,0.208,0.184,0.265,0.209,0.290,0.296,0.304,0.316,0.345,0.329
Kyrgyzstan,,,,,,,,,,,,,,,,0.134,0.146,0.247,0.267,0.271,0.279,0.322,0.374,0.375
Lao PDR,0.011,0.011,0.012,0.014,0.014,0.014,0.014,0.017,0.025,0.066,0.073,0.080,0.075,0.084,0.076,0.085,0.093,0.114,0.120,0.129,0.140,0.152,0.155,0.166
Lebanon,0.019,0.018,0.022,0.024,0.038,0.076,0.086,0.094,0.111,0.141,0.161,0.171,0.191,0.207,0.213,0.224,0.235,0.235,0.268,0.285,0.323,0.370,0.385,0.365
Malaysia,0.018,0.018,0.019,0.022,0.024,0.030,0.037,0.046,0.053,0.091,0.116,0.135,0.153,0.151,0.193,0.219,0.234,0.243,0.267,0.280,0.315,0.329,0.335,0.403
Mongolia,,,,,,,,,,0.053,0.067,0.078,0.090,0.098,0.123,0.132,0.143,0.241,0.336,0.341,0.366,0.396,0.416,0.421
Myanmar,0.012,0.012,0.020,0.027,0.036,0.052,0.054,0.057,0.061,0.082,0.115,0.125,0.054,0.058,0.071,0.087,0.094,0.083,0.082,0.087,0.090,0.116,0.176,0.257
Nepal,0.008,0.008,0.008,0.010,0.010,0.014,0.015,0.016,0.017,0.021,0.032,0.040,0.038,0.045,0.053,0.067,0.080,0.119,0.165,0.188,0.166,0.261,0.268,0.289
Oman,0.008,0.008,0.008,0.010,0.011,0.011,0.015,0.017,0.018,0.030,0.036,0.041,0.047,0.067,0.081,0.105,0.125,0.146,0.177,0.208,0.238,0.258,0.278,0.326
Pakistan,,,,,,,,,,0.074,0.079,0.070,0.088,0.084,0.108,0.093,0.120,0.161,0.170,0.144,0.194,0.223,0.222,0.208
Philippines,0.015,0.016,0.019,0.022,0.035,0.069,0.076,0.083,0.095,0.136,0.164,0.174,0.184,0.190,0.110,0.137,0.149,0.310,0.328,0.349,0.330,0.352,0.387,0.334
Qatar,0.014,0.012,0.012,0.013,0.015,0.019,0.027,0.030,0.032,0.067,0.077,0.089,0.102,0.118,0.137,0.147,0.156,0.184,0.193,0.206,0.231,0.262,0.289,0.280
Saudi Arabia,0.011,0.011,0.011,0.011,0.015,0.019,0.032,0.039,0.046,0.061,0.068,0.071,0.081,0.086,0.094,0.107,0.121,0.134,0.145,0.157,0.173,0.190,0.209,0.229
Singapore,0.028,0.030,0.034,0.038,0.041,0.046,0.048,0.062,0.069,0.141,0.166,0.206,0.220,0.245,0.250,0.259,0.277,0.305,0.341,0.394,0.395,0.461,0.522,0.536
Sri Lanka,0.027,0.039,0.050,0.061,0.070,0.083,0.100,0.112,0.134,0.210,0.224,0.230,0.243,0.288,0.286,0.262,0.263,0.276,0.306,0.296,0.320,0.331,0.449,0.444
Syrian Arab R,0.016,0.015,0.016,0.017,0.022,0.027,0.036,0.045,0.062,0.092,0.107,0.081,0.089,0.088,0.097,0.107,0.122,0.137,0.146,0.168,0.182,0.185,0.108,0.128
Taiwan,0.011,0.011,0.011,0.014,0.015,0.044,0.053,0.059,0.061,0.094,0.111,0.121,0.133,0.152,0.171,0.194,0.221,0.303,0.344,0.486,0.533,0.578,0.594,0.664
Tajikistan,,,,,,,,,,,,,,,,0.130,0.141,0.228,0.168,0.199,0.205,0.204,0.191,0.197
Thailand,0.017,0.017,0.018,0.020,0.026,0.031,0.037,0.053,0.063,0.086,0.098,0.099,0.104,0.129,0.168,0.187,0.230,0.277,0.312,0.344,0.355,0.355,0.246,0.319
Turkey,0.021,0.020,0.022,0.025,0.033,0.042,0.046,0.050,0.053,0.092,0.109,0.106,0.149,0.188,0.208,0.184,0.222,0.264,0.285,0.323,0.353,0.338,0.318,0.253
U A Emirates,0.012,0.010,0.010,0.011,0.012,0.013,0.019,0.021,0.022,0.045,0.054,0.064,0.076,0.088,0.105,0.120,0.139,0.162,0.193,0.213,0.223,0.246,0.266,0.327
Uzbekistan,,,,,,,,,,,,,,,,0.141,0.151,0.202,0.169,0.163,0.164,0.172,0.198,0.267
Viet Nam,0.015,0.015,0.017,0.020,0.021,0.025,0.028,0.038,0.051,0.093,0.088,0.091,0.100,0.112,0.128,0.131,0.129,0.148,0.166,0.183,0.206,0.217,0.256,0.249
Yemen,0.015,0.015,0.015,0.015,0.016,0.016,0.016,0.016,0.016,0.022,0.025,0.026,0.028,0.025,0.029,0.039,0.060,0.087,0.108,0.126,0.148,0.164,0.116,0.095
Western Offshoots,,,,,,,,,,,,,,,,,,,,,,,,
Australia,0.181,0.206,0.234,0.273,0.332,0.375,0.385,0.406,0.413,0.452,0.472,0.488,0.491,0.512,0.556,0.599,0.629,0.670,0.698,0.723,0.761,0.789,0.805,0.828
New Zealand,0.201,0.226,0.249,0.310,0.340,0.373,0.390,0.396,0.399,0.428,0.439,0.453,0.455,0.478,0.513,0.519,0.545,0.568,0.606,0.659,0.707,0.716,0.743,0.794
Canada,0.183,0.206,0.216,0.239,0.266,0.333,0.333,0.355,0.370,0.421,0.437,0.457,0.474,0.489,0.519,0.555,0.576,0.622,0.649,0.680,0.728,0.736,0.744,0.806
USA,0.184,0.173,0.200,0.233,0.255,0.305,0.311,0.331,0.342,0.395,0.415,0.434,0.459,0.485,0.538,0.576,0.605,0.637,0.659,0.669,0.694,0.750,0.724,0.694
