HDI,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
St. Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213693362,0.216877583,0.220061804,0.223246025,0.226430245,0.229614466,0.237117556,0.244620646,0.252123736,0.259626826,0.267129917,0.269496728,0.271863539,0.27423035,0.276597161,0.278963972,0.281970391,0.284976811,0.28798323,0.29098965,0.29399607,0.297365409,0.300734749,0.304104089,0.307473429,0.310842769,0.315394677,0.319946586,0.324498494,0.329050403,0.333602311,0.338716507,0.343830704,0.3489449,0.354059096,0.359173292,0.368249818,0.377326345,0.386402871,0.395479397,0.404555923,0.406132759,0.407709596,0.409286432,0.410863268,0.412440104,0.413376014,0.414311923,0.415247833,0.416183742,0.417119651,0.422040549,0.426961446,0.431882343,0.43680324,0.441724138,0.44453947,0.447354802,0.450170134,0.452985466,0.455800798,0.455632998,0.455465197,0.455297396,0.455129596,0.454961795,0.46432824,0.473694685,0.48306113,0.492427574,0.501794019
Sudan,0.023088313,0.023079482,0.023070651,0.023061819,0.023052988,0.023044157,0.023035325,0.023026494,0.023017663,0.023008831,0.023,0.023101374,0.023202748,0.023304122,0.023405496,0.02350687,0.023608244,0.023709619,0.023810993,0.023912367,0.024013741,0.024039282,0.024064822,0.024090363,0.024115904,0.024141445,0.024166986,0.024192527,0.024218068,0.024243609,0.024269149,0.024449029,0.024628909,0.024808789,0.024988669,0.025168549,0.025348429,0.025528309,0.025708189,0.025888069,0.026067949,0.026247829,0.026427709,0.026607589,0.026788393,0.026969197,0.027150001,0.027330805,0.027511609,0.027692412,0.027873216,0.02805402,0.028234824,0.028415628,0.028596432,0.028777236,0.029324711,0.029872186,0.030419662,0.030967137,0.030967137,0.030967137,0.030967137,0.030967137,0.032210381,0.033453626,0.034696871,0.035940116,0.037183361,0.039030395,0.04087743,0.042724464,0.044571499,0.046418533,0.048265568,0.050112602,0.051959636,0.053806671,0.055653705,0.05750074,0.059347774,0.060761452,0.062175129,0.063588806,0.065002483,0.066416161,0.067517553,0.068618945,0.069720337,0.070821729,0.071923121,0.073607118,0.075291116,0.076975114,0.078659112,0.08034311,0.08194141,0.083539711,0.085138011,0.086736312,0.088334612,0.091070735,0.093806857,0.096542979,0.099279101,0.102015223,0.105484702,0.108954182,0.112423661,0.115893141,0.119362621,0.121986092,0.124609564,0.127233036,0.129856507,0.132479979,0.134106512,0.135733045,0.137359578,0.138986111,0.140612644,0.143726518,0.146840392,0.149954267,0.153068141,0.156182015,0.16179148,0.167400945,0.17301041,0.178619876,0.184229341,0.186202724,0.188176108,0.190149491,0.192122875,0.194096259,0.198828519,0.203560779,0.20829304,0.2130253,0.21775756,0.22033402,0.222910479,0.225486938,0.228063397,0.230639857,0.231587785,0.232535714,0.233483643,0.234431571,0.2353795
Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220628533,0.223935655,0.227242776,0.230549898,0.233857019,0.23716414,0.239511321,0.241858501,0.244205681,0.246552862,0.248900042,0.251774297,0.254648552,0.257522808,0.260397063,0.263271318,0.266568142,0.269864967,0.273161791,0.276458616,0.27975544,0.284531504,0.289307568,0.294083632,0.298859696,0.30363576,0.307243158,0.310850557,0.314457956,0.318065355,0.321672754,0.323198142,0.324723531,0.326248919,0.327774307,0.329299695,0.327697856,0.326096017,0.324494179,0.32289234,0.321290501,0.322256415,0.32322233,0.324188244,0.325154159,0.326120073,0.326841109,0.327562145,0.328283181,0.329004217,0.329725252,0.332705818,0.335686384,0.338666949,0.341647515,0.344628081,0.349408123,0.354188165,0.358968207,0.36374825,0.368528292,0.37495347,0.381378648,0.387803826,0.394229004,0.400654183,0.409076423,0.417498663,0.425920904,0.434343144,0.442765385
Sweden,0.181776873,0.183499896,0.18522292,0.186945943,0.188668967,0.19039199,0.192115014,0.193838037,0.195561061,0.197284084,0.199007108,0.200863734,0.202720361,0.204576987,0.206433614,0.20829024,0.210146866,0.212003493,0.213860119,0.215716746,0.217573372,0.219733527,0.221893682,0.224053837,0.226213992,0.228374147,0.230534302,0.232694457,0.234854612,0.237014767,0.239174922,0.242247938,0.245320954,0.24839397,0.251466986,0.254540002,0.257613017,0.260686033,0.263759049,0.266832065,0.269905081,0.272978097,0.276051112,0.279124128,0.281865387,0.284606645,0.287347904,0.290089162,0.292830421,0.295571679,0.298312938,0.301054196,0.303795455,0.306536713,0.309277972,0.31201923,0.313409055,0.314798879,0.316188704,0.317578529,0.321163846,0.324749163,0.328334481,0.331919798,0.334668813,0.337417828,0.340166843,0.342915858,0.345664873,0.350081925,0.354498977,0.358916028,0.36333308,0.367750132,0.372167183,0.376584235,0.381001287,0.385418338,0.38983539,0.394252441,0.398669493,0.403498183,0.408326874,0.413155564,0.417984255,0.422812945,0.428048285,0.433283625,0.438518965,0.443754306,0.448989646,0.454897837,0.460806029,0.46671422,0.472622412,0.478530603,0.485014556,0.49149851,0.497982463,0.504466416,0.510950369,0.516024304,0.52109824,0.526172176,0.531246111,0.536320047,0.543010675,0.549701303,0.556391932,0.56308256,0.569773188,0.575657791,0.581542394,0.587426997,0.5933116,0.599196203,0.605436535,0.611676867,0.617917199,0.624157531,0.630397864,0.631181411,0.631964959,0.632748507,0.633532055,0.634315603,0.638605301,0.642894999,0.647184696,0.651474394,0.655764092,0.661336697,0.666909303,0.672481908,0.678054514,0.683627119,0.689645698,0.695664276,0.701682855,0.707701434,0.713720012,0.721541763,0.729363515,0.737185266,0.745007017,0.752828768,0.75809422,0.763359673,0.768625125,0.773890577,0.779156029
Switzerland,0.217669844,0.219093243,0.220516642,0.22194004,0.223363439,0.224786838,0.226210236,0.227633635,0.229057033,0.230480432,0.231903831,0.234320875,0.236737919,0.239154963,0.241572006,0.24398905,0.246406094,0.248823138,0.251240182,0.253657226,0.25607427,0.258252538,0.260430806,0.262609075,0.264787343,0.266965611,0.269143879,0.271322147,0.273500416,0.275678684,0.277856952,0.280958545,0.284060137,0.28716173,0.290263322,0.293364915,0.296466507,0.2995681,0.302669693,0.305771285,0.308872878,0.31197447,0.315076063,0.318177656,0.321339751,0.324501846,0.327663942,0.330826037,0.333988132,0.337150228,0.340312323,0.343474418,0.346636514,0.349798609,0.352960705,0.3561228,0.359125399,0.362127998,0.365130598,0.368133197,0.372073435,0.376013672,0.379953909,0.383894147,0.386538842,0.389183537,0.391828233,0.394472928,0.397117623,0.401217739,0.405317855,0.409417971,0.413518087,0.417618203,0.421718319,0.425818435,0.429918551,0.434018667,0.438118783,0.442218898,0.446319014,0.450622053,0.454925092,0.459228131,0.46353117,0.467834209,0.47298548,0.47813675,0.483288021,0.488439292,0.493590562,0.500158482,0.506726401,0.513294321,0.51986224,0.52643016,0.532355369,0.538280579,0.544205788,0.550130998,0.556056207,0.562630134,0.569204061,0.575777988,0.582351915,0.588925841,0.595523954,0.602122066,0.608720179,0.615318291,0.621916404,0.628657836,0.635399269,0.642140701,0.648882134,0.655623566,0.660672982,0.665722398,0.670771813,0.675821229,0.680870645,0.683027196,0.685183747,0.687340299,0.68949685,0.691653401,0.696052037,0.700450674,0.70484931,0.709247946,0.713646582,0.720714514,0.727782445,0.734850377,0.741918308,0.748986239,0.755066026,0.761145813,0.7672256,0.773305386,0.779385173,0.792512349,0.805639525,0.818766701,0.831893877,0.845021053,0.855613578,0.866206103,0.876798627,0.887391152,0.897983677
Syrian Arab R,0.036845431,0.037199769,0.037554107,0.037908445,0.038262784,0.038617122,0.03897146,0.039325798,0.039680136,0.040034474,0.040388813,0.040640414,0.040892016,0.041143618,0.04139522,0.041646822,0.041898423,0.042150025,0.042401627,0.042653229,0.042904831,0.043234799,0.043564768,0.043894736,0.044224705,0.044554674,0.044884642,0.045214611,0.045544579,0.045874548,0.046204517,0.046490043,0.04677557,0.047061097,0.047346624,0.04763215,0.047917677,0.048203204,0.04848873,0.048774257,0.049059784,0.04934531,0.049630837,0.049916364,0.050313635,0.050710906,0.051108177,0.051505448,0.051902719,0.05229999,0.052697261,0.053094533,0.053491804,0.053889075,0.054286346,0.054683617,0.058938403,0.063193189,0.067447976,0.071702762,0.072716853,0.073730944,0.074745036,0.075759127,0.081681017,0.087602907,0.093524798,0.099446688,0.105368578,0.107583291,0.109798004,0.112012716,0.114227429,0.116442142,0.118656855,0.120871568,0.12308628,0.125300993,0.127515706,0.129730419,0.131945132,0.135510834,0.139076537,0.14264224,0.146207942,0.149773645,0.152919903,0.156066162,0.15921242,0.162358679,0.165504937,0.169445384,0.173385831,0.177326278,0.181266725,0.185207172,0.190061104,0.194915036,0.199768968,0.2046229,0.209476833,0.216692167,0.223907501,0.231122835,0.238338169,0.245553503,0.252523279,0.259493054,0.26646283,0.273432606,0.280402382,0.287838264,0.295274146,0.302710029,0.310145911,0.317581793,0.323377976,0.329174159,0.334970342,0.340766525,0.346562708,0.352419445,0.358276181,0.364132917,0.369989653,0.375846389,0.379157765,0.382469141,0.385780516,0.389091892,0.392403267,0.399485544,0.406567821,0.413650098,0.420732375,0.427814652,0.430607679,0.433400705,0.436193732,0.438986759,0.441779786,0.412813116,0.383846446,0.354879776,0.325913107,0.296946437,0.303873872,0.310801307,0.317728742,0.324656177,0.331583612
Taiwan,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024261323,0.024682681,0.025104039,0.025525397,0.025946755,0.026368113,0.026789471,0.027210829,0.027632187,0.028053545,0.028474904,0.028665321,0.028855738,0.029046155,0.029236573,0.02942699,0.029617407,0.029807824,0.029998242,0.030188659,0.030379076,0.030569493,0.030759911,0.030950328,0.035752835,0.040555343,0.04535785,0.050160357,0.054962864,0.059765372,0.064567879,0.069370386,0.074172893,0.0789754,0.083777908,0.088580415,0.093361186,0.098141958,0.102922729,0.1077035,0.111022529,0.114341557,0.117660586,0.120979615,0.123927868,0.126876121,0.129824374,0.132772628,0.135720881,0.139170881,0.142620881,0.146070882,0.149520882,0.152970882,0.156420882,0.159870883,0.163320883,0.166770883,0.170220883,0.173670884,0.177120884,0.18373721,0.190353536,0.196969861,0.203586187,0.210202513,0.214262997,0.21832348,0.222383964,0.226444448,0.230504931,0.236352259,0.242199587,0.248046915,0.253894242,0.25974157,0.266661303,0.273581035,0.280500768,0.2874205,0.294340232,0.302781647,0.311223061,0.319664475,0.32810589,0.336547304,0.344908116,0.353268928,0.36162974,0.369990552,0.378351364,0.385181682,0.392011999,0.398842317,0.405672634,0.412502952,0.419718547,0.426934141,0.434149736,0.44136533,0.448580925,0.455637042,0.46269316,0.469749277,0.476805394,0.483861511,0.493338306,0.5028151,0.512291895,0.521768689,0.531245484,0.541234873,0.551224262,0.561213651,0.571203041,0.58119243,0.592719719,0.604247007,0.615774296,0.627301584,0.638828873,0.642934022,0.647039171,0.651144319,0.655249468,0.659354617,0.673366351,0.687378084,0.701389818,0.715401552,0.729413285
Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357187618,0.361032976,0.364878335,0.368723694,0.372569053,0.376414412,0.375604315,0.374794219,0.373984122,0.373174026,0.37236393,0.362288726,0.352213522,0.342138317,0.332063113,0.321987909,0.325004467,0.328021024,0.331037581,0.334054139,0.337070696,0.3440176,0.350964505,0.357911409,0.364858314,0.371805218,0.375851093,0.379896968,0.383942843,0.387988718,0.392034593,0.399051205,0.406067818,0.41308443,0.420101043,0.427117655,0.43242686,0.437736064,0.443045269,0.448354474,0.453663678
Tanzania,0.029226953,0.029607455,0.029987957,0.030368459,0.030748961,0.031129463,0.031509965,0.031890467,0.032270969,0.032651471,0.033031973,0.033300802,0.03356963,0.033838458,0.034107287,0.034376115,0.034644944,0.034913772,0.035182601,0.035451429,0.035720257,0.035995677,0.036271098,0.036546518,0.036821938,0.037097358,0.037372778,0.037648198,0.037923619,0.038199039,0.038474459,0.038889877,0.039305295,0.039720714,0.040136132,0.04055155,0.040966968,0.041382386,0.041797805,0.042213223,0.042628641,0.043044059,0.043459478,0.043874896,0.044234151,0.044593406,0.044952661,0.045311916,0.045671171,0.046030426,0.046389681,0.046748936,0.047108191,0.047467446,0.047826701,0.048185956,0.0506654,0.053144843,0.055624286,0.05810373,0.057806529,0.057509327,0.057212126,0.056914925,0.059048449,0.061181973,0.063315497,0.06544902,0.067582544,0.069285824,0.070989103,0.072692383,0.074395662,0.076098942,0.077802222,0.079505501,0.081208781,0.08291206,0.08461534,0.086318619,0.088021899,0.089417519,0.090813139,0.09220876,0.09360438,0.095,0.097253655,0.099507311,0.101760966,0.104014621,0.106268276,0.107089093,0.10790991,0.108730726,0.109551543,0.110372359,0.112588748,0.114805137,0.117021526,0.119237915,0.121454304,0.1220968,0.122739297,0.123381794,0.12402429,0.124666787,0.126529339,0.128391892,0.130254445,0.132116998,0.133979551,0.13537212,0.136764689,0.138157258,0.139549827,0.140942396,0.142694095,0.144445794,0.146197493,0.147949192,0.14970089,0.150108837,0.150516783,0.150924729,0.151332675,0.151740621,0.154044452,0.156348283,0.158652115,0.160955946,0.163259777,0.169046986,0.174834195,0.180621404,0.186408613,0.192195822,0.199105454,0.206015087,0.21292472,0.219834352,0.226743985,0.233834477,0.24092497,0.248015462,0.255105954,0.262196447,0.266927991,0.271659535,0.276391079,0.281122623,0.285854167
Thailand,0.02845526,0.028858148,0.029261035,0.029663923,0.03006681,0.030469698,0.030872585,0.031275473,0.03167836,0.032081248,0.032484135,0.032680712,0.03287729,0.033073867,0.033270444,0.033467022,0.033663599,0.033860176,0.034056754,0.034253331,0.034449908,0.034693758,0.034937609,0.035181459,0.035425309,0.035669159,0.035913009,0.036156859,0.036400709,0.036644559,0.036888409,0.037539497,0.038190585,0.038841673,0.039492761,0.040143849,0.040794937,0.041446025,0.042097113,0.042748201,0.043399289,0.044050377,0.044701465,0.045352553,0.04596904,0.046585528,0.047202015,0.047818502,0.04843499,0.049051477,0.049667964,0.050284452,0.050900939,0.051517427,0.052133914,0.052750401,0.055320339,0.057890277,0.060460215,0.063030153,0.067153421,0.071276689,0.075399957,0.079523225,0.082166049,0.084808872,0.087451696,0.09009452,0.092737344,0.095697371,0.098657398,0.101617425,0.104577452,0.107537479,0.110497506,0.113457533,0.11641756,0.119377587,0.122337614,0.125297642,0.128257669,0.132642426,0.137027183,0.141411941,0.145796698,0.150181456,0.153292232,0.156403008,0.159513785,0.162624561,0.165735337,0.168159079,0.170582821,0.173006562,0.175430304,0.177854046,0.183705184,0.189556323,0.195407462,0.201258601,0.207109739,0.210758058,0.214406377,0.218054696,0.221703015,0.225351334,0.232745617,0.2401399,0.247534183,0.254928466,0.262322749,0.27147652,0.280630292,0.289784064,0.298937835,0.308091607,0.319106258,0.330120909,0.34113556,0.352150211,0.363164862,0.370153879,0.377142896,0.384131913,0.39112093,0.398109947,0.400496958,0.402883969,0.405270979,0.40765799,0.410045001,0.415945681,0.421846362,0.427747042,0.433647723,0.439548403,0.443670376,0.44779235,0.451914323,0.456036297,0.46015827,0.4642468,0.468335329,0.472423859,0.476512388,0.480600917,0.489160178,0.497719439,0.5062787,0.514837961,0.523397222
The Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332337523,0.335609462,0.3388814,0.342153339,0.345425277,0.348697216,0.350911184,0.353125153,0.355339121,0.35755309,0.359767058,0.365399184,0.371031309,0.376663435,0.38229556,0.387927686,0.392746096,0.397564506,0.402382917,0.407201327,0.412019737,0.411282565,0.410545394,0.409808222,0.409071051,0.408333879,0.414820742,0.421307605,0.427794468,0.434281331,0.440768194,0.446874017,0.452979841,0.459085664,0.465191488,0.471297311,0.474821955,0.478346599,0.481871244,0.485395888,0.488920532,0.492071985,0.495223438,0.498374891,0.501526345,0.504677798,0.511313842,0.517949887,0.524585932,0.531221977,0.537858022,0.542167434,0.546476847,0.550786259,0.555095671,0.559405084,0.562049494,0.564693903,0.567338313,0.569982723,0.572627132,0.565611905,0.558596679,0.551581452,0.544566225,0.537550998,0.548020868,0.558490738,0.568960607,0.579430477,0.589900347
Togo,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023532684,0.023531608,0.023530531,0.023529455,0.023528378,0.023527301,0.023526225,0.023525148,0.023524072,0.023522995,0.023521918,0.023858159,0.024194399,0.024530639,0.024866879,0.025203119,0.025539359,0.025875599,0.026211839,0.026548079,0.026884319,0.027220559,0.027556799,0.02789304,0.02789304,0.02789304,0.02789304,0.02789304,0.02789304,0.02789304,0.02789304,0.02789304,0.02789304,0.02789304,0.02789304,0.02789304,0.028267404,0.028641769,0.029016134,0.029390499,0.029016134,0.028641769,0.028267404,0.02789304,0.028495889,0.029098738,0.029701587,0.030304436,0.030907285,0.032564168,0.034221051,0.035877934,0.037534817,0.039191701,0.040848584,0.042505467,0.04416235,0.045819234,0.047476117,0.049133,0.050789883,0.052024845,0.053259806,0.054494767,0.055729728,0.05696469,0.058589014,0.060213339,0.061837663,0.063461988,0.065086312,0.067466767,0.069847222,0.072227677,0.074608131,0.076988586,0.079968603,0.08294862,0.085928637,0.088908654,0.091888671,0.097884777,0.103880884,0.10987699,0.115873096,0.121869202,0.129604305,0.137339407,0.14507451,0.152809612,0.160544715,0.162901666,0.165258616,0.167615567,0.169972518,0.172329468,0.173679701,0.175029933,0.176380166,0.177730398,0.179080631,0.179176736,0.179272841,0.179368946,0.179465051,0.179561156,0.181159047,0.182756937,0.184354828,0.185952719,0.187550609,0.189373033,0.191195458,0.193017882,0.194840306,0.19666273,0.198724648,0.200786566,0.202848484,0.204910401,0.206972319,0.208296891,0.209621462,0.210946034,0.212270605,0.213595177,0.216505959,0.219416741,0.222327524,0.225238306,0.228149088
Trinidad-Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283065937,0.288293509,0.293521081,0.298748653,0.303976225,0.309203797,0.314731149,0.320258501,0.325785853,0.331313204,0.336840556,0.339784185,0.342727814,0.345671442,0.348615071,0.3515587,0.354672751,0.357786803,0.360900855,0.364014907,0.367128958,0.371832783,0.376536607,0.381240432,0.385944256,0.390648081,0.396141625,0.401635168,0.407128712,0.412622256,0.4181158,0.419749858,0.421383916,0.423017975,0.424652033,0.426286091,0.427318085,0.428350078,0.429382072,0.430414066,0.431446059,0.433835352,0.436224646,0.438613939,0.441003232,0.443392525,0.446434222,0.449475918,0.452517614,0.455559311,0.458601007,0.464663925,0.470726843,0.476789761,0.482852679,0.488915597,0.492734661,0.496553725,0.500372789,0.504191853,0.508010917,0.520119947,0.532228976,0.544338005,0.556447034,0.568556064,0.572307738,0.576059411,0.579811085,0.583562759,0.587314433
Tunisia,0.034857741,0.03499194,0.035126138,0.035260336,0.035394534,0.035528732,0.03566293,0.035797129,0.035931327,0.036065525,0.036199723,0.036323902,0.03644808,0.036572259,0.036696437,0.036820616,0.036944795,0.037068973,0.037193152,0.03731733,0.037441509,0.038078612,0.038715716,0.03935282,0.039989923,0.040627027,0.04126413,0.041901234,0.042538338,0.043175441,0.043812545,0.044213488,0.044614432,0.045015375,0.045416318,0.045817262,0.046218205,0.046619149,0.047020092,0.047421035,0.047821979,0.048222922,0.048623866,0.049024809,0.049383868,0.049742927,0.050101987,0.050461046,0.050820105,0.051179164,0.051538223,0.051897282,0.052256342,0.052615401,0.05297446,0.053333519,0.05480417,0.05627482,0.057745471,0.059216122,0.059965625,0.060715127,0.06146463,0.062214133,0.064056142,0.065898151,0.06774016,0.069582169,0.071424177,0.073311979,0.075199781,0.077087583,0.078975385,0.080863187,0.082750989,0.084638791,0.086526592,0.088414394,0.090302196,0.092189998,0.0940778,0.096111092,0.098144385,0.100177677,0.10221097,0.104244262,0.106021662,0.107799062,0.109576462,0.111353862,0.113131262,0.117570972,0.122010682,0.126450392,0.130890103,0.135329813,0.13999832,0.144666827,0.149335334,0.154003841,0.158672349,0.165620944,0.17256954,0.179518136,0.186466732,0.193415327,0.20023666,0.207057992,0.213879325,0.220700657,0.22752199,0.232316663,0.237111336,0.241906009,0.246700682,0.251495356,0.258353155,0.265210954,0.272068753,0.278926552,0.285784351,0.29142127,0.297058189,0.302695109,0.308332028,0.313968948,0.321068205,0.328167463,0.33526672,0.342365978,0.349465236,0.355089154,0.360713072,0.36633699,0.371960908,0.377584826,0.382323598,0.387062371,0.391801144,0.396539916,0.401278689,0.405310683,0.409342677,0.413374672,0.417406666,0.42143866,0.42226291,0.42308716,0.42391141,0.424735661,0.425559911
